freq,B,4-1,1-1,1-4,C
3539.701,89.084,92.5231,86.9053,87.578,92.4144
3540.666,89.0816,92.5221,86.9044,87.5901,92.411
3541.63,89.0787,92.5204,86.903,87.6067,92.4065
3542.594,89.0757,92.5184,86.9013,87.6255,92.401
3543.558,89.0729,92.5169,86.9,87.6428,92.3948
3544.522,89.0707,92.5164,86.8992,87.6547,92.3884
3545.487,89.0691,92.5172,86.8992,87.6587,92.3822
3546.451,89.0681,92.519,86.9,87.6543,92.3768
3547.415,89.0673,92.5214,86.9012,87.6432,92.3724
3548.379,89.0662,92.5236,86.9024,87.6284,92.369
3549.344,89.0645,92.5252,86.9036,87.6125,92.3666
3550.308,89.0622,92.5261,86.9047,87.5969,92.3647
3551.272,89.0592,92.5264,86.9058,87.5818,92.363
3552.236,89.056,92.5265,86.9071,87.5666,92.3612
3553.2,89.0528,92.5266,86.9087,87.5509,92.3592
3554.165,89.0498,92.5267,86.9104,87.5356,92.357
3555.129,89.047,92.5263,86.9121,87.5223,92.3547
3556.093,89.0443,92.5252,86.9132,87.5136,92.3525
3557.057,89.0415,92.5227,86.9136,87.5116,92.3505
3558.022,89.0383,92.5188,86.9131,87.5176,92.3486
3558.986,89.0347,92.5134,86.9118,87.5318,92.3464
3559.95,89.0308,92.5068,86.9098,87.553,92.3435
3560.914,89.0266,92.4994,86.9074,87.5795,92.3392
3561.879,89.0223,92.4918,86.9049,87.6089,92.3329
3562.843,89.018,92.4845,86.9023,87.6382,92.3242
3563.807,89.0139,92.4786,86.9002,87.6629,92.3134
3564.771,89.0103,92.4753,86.8989,87.6767,92.301
3565.736,89.0072,92.4757,86.899,87.6733,92.2886
3566.7,89.005,92.4803,86.9009,87.6492,92.2779
3567.664,89.0035,92.4879,86.9041,87.6073,92.2706
3568.628,89.0023,92.4965,86.9078,87.5567,92.2672
3569.593,89.0011,92.5034,86.9108,87.5087,92.2675
3570.557,88.9993,92.5071,86.9124,87.4714,92.2702
3571.521,88.9966,92.5074,86.9124,87.4479,92.274
3572.485,88.993,92.5049,86.9113,87.4363,92.2775
3573.449,88.9887,92.501,86.9097,87.4327,92.2798
3574.414,88.9841,92.4968,86.9081,87.4327,92.2803
3575.378,88.9797,92.4932,86.9068,87.4332,92.2789
3576.342,88.9756,92.4904,86.9058,87.4325,92.2759
3577.306,88.9718,92.4882,86.905,87.4304,92.2722
3578.271,88.9681,92.4861,86.904,87.4281,92.2684
3579.235,88.964,92.4834,86.9026,87.4273,92.2649
3580.199,88.9591,92.48,86.9007,87.4291,92.2617
3581.163,88.9535,92.476,86.8984,87.4336,92.2583
3582.127,88.9472,92.4718,86.896,87.4402,92.2538
3583.092,88.941,92.468,86.8938,87.4476,92.2474
3584.056,88.9353,92.4652,86.8921,87.4543,92.2386
3585.02,88.9306,92.4638,86.8912,87.458,92.2276
3585.984,88.9272,92.464,86.8913,87.4567,92.2156
3586.949,88.9246,92.4652,86.8921,87.4496,92.2041
3587.913,88.9225,92.4664,86.8933,87.4386,92.1947
3588.877,88.92,92.4664,86.894,87.4279,92.1883
3589.841,88.9169,92.4641,86.8938,87.4221,92.1846
3590.806,88.9131,92.4594,86.8922,87.4237,92.1828
3591.77,88.9086,92.4529,86.8896,87.4322,92.1815
3592.734,88.9038,92.4454,86.8863,87.4456,92.1797
3593.698,88.8989,92.438,86.8826,87.461,92.1768
3594.663,88.8941,92.4313,86.8789,87.4755,92.1727
3595.627,88.8894,92.4259,86.8755,87.4865,92.168
3596.591,88.885,92.4218,86.8724,87.4918,92.1632
3597.555,88.881,92.4192,86.8699,87.4904,92.1591
3598.52,88.8775,92.4177,86.868,87.4822,92.1561
3599.484,88.8742,92.4169,86.8668,87.4681,92.1544
3600.448,88.8712,92.4165,86.8663,87.4502,92.1538
3601.412,88.8679,92.4158,86.8663,87.4305,92.1542
3602.376,88.8641,92.4148,86.8669,87.4109,92.1551
3603.341,88.8597,92.4132,86.8677,87.3926,92.1558
3604.305,88.8548,92.4111,86.8686,87.3766,92.1558
3605.269,88.8497,92.4085,86.8693,87.3634,92.1545
3606.233,88.8449,92.4057,86.8696,87.3535,92.1516
3607.198,88.8407,92.4024,86.8694,87.3475,92.1468
3608.162,88.8373,92.3988,86.8684,87.3461,92.1407
3609.126,88.8347,92.3946,86.8666,87.35,92.1339
3610.09,88.8321,92.3893,86.8638,87.3597,92.1276
3611.054,88.8291,92.3828,86.8602,87.3749,92.1222
3612.019,88.8253,92.3753,86.8561,87.3941,92.118
3612.983,88.8207,92.3677,86.8519,87.4141,92.1143
3613.947,88.8157,92.3613,86.8484,87.4302,92.1102
3614.911,88.811,92.3574,86.8462,87.4379,92.1047
3615.876,88.8071,92.3571,86.8461,87.4337,92.0974
3616.84,88.8042,92.3607,86.8481,87.4165,92.089
3617.804,88.8022,92.3672,86.8517,87.3888,92.0806
3618.768,88.8006,92.3747,86.8562,87.3563,92.074
3619.733,88.7987,92.3812,86.8602,87.3261,92.0705
3620.697,88.7958,92.3848,86.8628,87.3029,92.0702
3621.661,88.7917,92.3854,86.864,87.2871,92.072
3622.625,88.7865,92.3839,86.8642,87.2746,92.0744
3623.59,88.7805,92.382,86.8641,87.2604,92.0753
3624.554,88.7741,92.3808,86.8643,87.2416,92.0731
3625.518,88.768,92.3808,86.8645,87.2188,92.0666
3626.482,88.7628,92.3819,86.8645,87.1953,92.0556
3627.447,88.7593,92.3839,86.8641,87.1732,92.0416
3628.411,88.7576,92.3867,86.8636,87.153,92.0273
3629.375,88.7577,92.3897,86.8631,87.1343,92.0163
3630.339,88.7584,92.3911,86.8622,87.1192,92.0108
3631.303,88.7589,92.3894,86.8604,87.112,92.0113
3632.268,88.7583,92.3836,86.8572,87.1144,92.0164
3633.232,88.7563,92.3746,86.853,87.124,92.0237
3634.196,88.7531,92.3643,86.8486,87.1356,92.0313
3635.16,88.749,92.3544,86.8447,87.1447,92.0377
3636.125,88.7446,92.3456,86.8416,87.149,92.0422
3637.089,88.7401,92.3383,86.8393,87.1494,92.0447
3638.053,88.7357,92.3318,86.8374,87.1479,92.0456
3639.017,88.731,92.3252,86.8353,87.1469,92.0454
3639.981,88.7259,92.3181,86.833,87.1473,92.0446
3640.946,88.7198,92.3104,86.8304,87.1485,92.0433
3641.91,88.7125,92.3022,86.8277,87.1493,92.0409
3642.874,88.7042,92.2941,86.8251,87.1491,92.0363
3643.838,88.6953,92.2862,86.8226,87.1492,92.0281
3644.803,88.6866,92.2784,86.8199,87.1524,92.0147
3645.767,88.6793,92.2713,86.8166,87.1605,91.9953
3646.731,88.6743,92.266,86.8133,87.17,91.9705
3647.695,88.6722,92.2652,86.8115,87.1703,91.9436
3648.66,88.6726,92.2705,86.8129,87.1487,91.9199
3649.624,88.6742,92.281,86.8175,87.1028,91.9044
3650.588,88.6753,92.2927,86.8235,87.044,91.899
3651.552,88.6751,92.3013,86.8284,86.9893,91.9023
3652.517,88.6735,92.3048,86.8309,86.9496,91.9107
3653.481,88.6709,92.3038,86.8313,86.9257,91.9207
3654.445,88.668,92.3004,86.8305,86.9124,91.93
3655.409,88.6651,92.2964,86.8296,86.9042,91.9374
3656.374,88.6624,92.2926,86.829,86.8979,91.943
3657.338,88.6601,92.2893,86.8287,86.8929,91.9475
3658.302,88.6578,92.2856,86.8282,86.8905,91.9517
3659.266,88.6554,92.2811,86.8272,86.8916,91.9563
3660.23,88.6526,92.2755,86.8255,86.8961,91.9613
3661.195,88.6493,92.2691,86.8234,86.902,91.9662
3662.159,88.6452,92.2627,86.8211,86.9065,91.9701
3663.123,88.6403,92.2568,86.8193,86.9075,91.9721
3664.087,88.6345,92.2517,86.8178,86.9046,91.9712
3665.052,88.6278,92.2471,86.8167,86.8998,91.9668
3666.016,88.6206,92.2424,86.8153,86.8962,91.9586
3666.98,88.613,92.2372,86.8134,86.8967,91.9467
3667.944,88.6055,92.2314,86.811,86.9021,91.9318
3668.908,88.5986,92.2252,86.8082,86.9109,91.9147
3669.873,88.5926,92.2194,86.8056,86.9204,91.8966
3670.837,88.5876,92.2147,86.8034,86.9275,91.8785
3671.801,88.5836,92.2114,86.8018,86.9307,91.8611
3672.765,88.5806,92.2099,86.8008,86.929,91.845
3673.73,88.5786,92.2101,86.8004,86.9219,91.8312
3674.694,88.5779,92.2119,86.8006,86.9091,91.8205
3675.658,88.5782,92.2147,86.8013,86.8915,91.814
3676.622,88.5789,92.2169,86.8022,86.8729,91.8125
3677.587,88.5794,92.217,86.8025,86.8587,91.8158
3678.551,88.5789,92.2138,86.8018,86.8529,91.823
3679.515,88.5766,92.2072,86.7999,86.8559,91.8325
3680.479,88.5726,92.1986,86.7975,86.864,91.8426
3681.444,88.5669,92.1896,86.7952,86.8714,91.8515
3682.408,88.5599,92.182,86.7937,86.8729,91.8577
3683.372,88.5523,92.1766,86.7932,86.8666,91.8598
3684.336,88.5445,92.1735,86.7933,86.8544,91.8566
3685.301,88.537,92.1718,86.7931,86.8417,91.8476
3686.265,88.5304,92.1706,86.7918,86.8344,91.8329
3687.229,88.525,92.1698,86.7894,86.8351,91.8144
3688.193,88.5212,92.17,86.7866,86.8411,91.7951
3689.157,88.5191,92.1723,86.7848,86.8454,91.7792
3690.122,88.5183,92.1768,86.7849,86.8437,91.7701
3691.086,88.5185,92.1821,86.7862,86.8375,91.769
3692.05,88.5189,92.1861,86.7875,86.8321,91.7746
3693.014,88.5191,92.1875,86.7878,86.8313,91.7842
3693.979,88.5185,92.1864,86.7867,86.8351,91.7949
3694.943,88.5169,92.1837,86.7847,86.8404,91.8046
3695.907,88.5144,92.1806,86.7821,86.8441,91.8115
3696.871,88.5111,92.1778,86.7793,86.8444,91.8148
3697.835,88.5076,92.1759,86.7767,86.8413,91.814
3698.8,88.5043,92.1748,86.7743,86.8359,91.8096
3699.764,88.5017,92.1745,86.7723,86.8299,91.8026
3700.728,88.4998,92.1743,86.7707,86.8245,91.7946
3701.692,88.4983,92.1737,86.7695,86.8211,91.7875
3702.657,88.4967,92.1717,86.7683,86.8209,91.7823
3703.621,88.4942,92.1677,86.7668,86.8245,91.7792
3704.585,88.4906,92.1618,86.7648,86.8311,91.7773
3705.549,88.4857,92.1542,86.7623,86.8393,91.7749
3706.514,88.48,92.1456,86.7593,86.8474,91.7702
3707.478,88.4739,92.137,86.7559,86.8539,91.7616
3708.442,88.468,92.1292,86.7528,86.857,91.749
3709.406,88.4628,92.1235,86.7505,86.853,91.7339
3710.371,88.4586,92.1209,86.7498,86.8381,91.7194
3711.335,88.4551,92.1213,86.751,86.812,91.7093
3712.299,88.4521,92.1227,86.7529,86.7812,91.706
3713.263,88.4491,92.1226,86.754,86.7566,91.7094
3714.228,88.4458,92.1192,86.7528,86.7463,91.7171
3715.192,88.4422,92.1127,86.7492,86.7517,91.726
3716.156,88.4383,92.1043,86.7437,86.7689,91.7332
3717.12,88.4341,92.0956,86.7372,86.7926,91.737
3718.084,88.4296,92.0875,86.7302,86.8183,91.7362
3719.049,88.4248,92.0803,86.7232,86.844,91.7309
3720.013,88.4198,92.0741,86.7161,86.8679,91.7218
3720.977,88.4148,92.0688,86.7096,86.888,91.71
3721.941,88.4099,92.0649,86.7041,86.9013,91.6974
3722.906,88.4053,92.0626,86.7002,86.905,91.6857
3723.87,88.4009,92.0619,86.6983,86.8981,91.6762
3724.834,88.3963,92.0622,86.6982,86.8826,91.6698
3725.798,88.391,92.0623,86.6992,86.8624,91.6664
3726.762,88.3846,92.0612,86.7005,86.842,91.6655
3727.727,88.377,92.0579,86.7012,86.8246,91.6658
3728.691,88.368,92.0522,86.7009,86.8123,91.6653
3729.655,88.3584,92.0444,86.6989,86.8065,91.6623
3730.619,88.3487,92.0347,86.6951,86.8094,91.6547
3731.584,88.3399,92.024,86.6893,86.8227,91.6413
3732.548,88.3332,92.0138,86.6824,86.8454,91.6229
3733.512,88.3294,92.0062,86.6761,86.8707,91.6022
3734.476,88.3288,92.0033,86.6724,86.888,91.5845
3735.441,88.3307,92.0051,86.6725,86.8897,91.5745
3736.405,88.3334,92.0093,86.6759,86.8759,91.5744
3737.369,88.3357,92.0134,86.6811,86.8508,91.5825
3738.333,88.3366,92.0165,86.6872,86.816,91.595
3739.298,88.3357,92.0195,86.6943,86.7697,91.6077
3740.262,88.3331,92.0236,86.7026,86.7105,91.6175
3741.226,88.329,92.0289,86.7117,86.6415,91.6222
3742.19,88.3236,92.0344,86.7205,86.5713,91.6208
3743.155,88.3171,92.038,86.7272,86.5121,91.6134
3744.119,88.3103,92.0378,86.7303,86.4742,91.6015
3745.083,88.3038,92.0332,86.7291,86.4623,91.5868
3746.047,88.2982,92.0249,86.7242,86.4732,91.5714
3747.011,88.2942,92.0151,86.7172,86.4973,91.5567
3747.976,88.2919,92.0065,86.7101,86.5226,91.5437
3748.94,88.2914,92.0012,86.705,86.5386,91.5335
3749.904,88.2924,92.0001,86.7026,86.5407,91.5273
3750.868,88.2941,92.0017,86.7026,86.5321,91.5262
3751.833,88.2959,92.0031,86.7031,86.5225,91.5304
3752.797,88.2971,92.0013,86.7021,86.522,91.539
3753.761,88.2974,91.9952,86.6985,86.5352,91.5501
3754.725,88.2967,91.9857,86.6928,86.5587,91.5617
3755.689,88.2952,91.9755,86.6863,86.5839,91.572
3756.654,88.2931,91.9671,86.6806,86.6018,91.5801
3757.618,88.2909,91.9624,86.6769,86.6068,91.5858
3758.582,88.2886,91.9615,86.6755,86.5981,91.5896
3759.546,88.2862,91.9634,86.6761,86.5799,91.5927
3760.511,88.2837,91.9661,86.6778,86.5582,91.5958
3761.475,88.2809,91.9678,86.6794,86.5387,91.5992
3762.439,88.2774,91.9675,86.6804,86.5242,91.6024
3763.404,88.2732,91.9654,86.6807,86.5142,91.6046
3764.368,88.2683,91.9624,86.6806,86.5058,91.6045
3765.332,88.263,91.9594,86.6804,86.4965,91.6016
3766.296,88.2578,91.9575,86.6805,86.4841,91.5957
3767.26,88.2531,91.9569,86.6809,86.4679,91.5879
3768.225,88.2494,91.9577,86.6817,86.4486,91.5801
3769.189,88.2466,91.9588,86.6824,86.4283,91.5741
3770.153,88.2442,91.9594,86.6824,86.4101,91.5712
3771.117,88.2417,91.9584,86.6815,86.3966,91.5715
3772.082,88.2387,91.9556,86.6795,86.3885,91.5741
3773.046,88.235,91.9515,86.6768,86.3851,91.5774
3774.01,88.2307,91.9467,86.6738,86.385,91.5802
3774.974,88.2261,91.9417,86.671,86.3874,91.5813
3775.938,88.2217,91.9369,86.6682,86.3921,91.5803
3776.903,88.2178,91.9324,86.6656,86.3988,91.5772
3777.867,88.2146,91.9284,86.6632,86.4064,91.5728
3778.831,88.2118,91.925,86.6611,86.4135,91.5677
3779.795,88.2094,91.9222,86.6592,86.4186,91.5629
3780.76,88.207,91.9199,86.6576,86.4207,91.559
3781.724,88.2043,91.9179,86.6562,86.42,91.5561
3782.688,88.2014,91.9158,86.6551,86.4169,91.5541
3783.652,88.1983,91.9136,86.6542,86.4115,91.5528
3784.617,88.1952,91.9111,86.6536,86.4036,91.5518
3785.581,88.1919,91.9086,86.6533,86.3924,91.5509
3786.545,88.1885,91.9061,86.6534,86.3774,91.5498
3787.509,88.1847,91.9038,86.6535,86.3593,91.5484
3788.474,88.1806,91.9013,86.6533,86.3406,91.5467
3789.438,88.176,91.898,86.6523,86.3245,91.5446
3790.402,88.1711,91.8936,86.6502,86.3143,91.542
3791.366,88.1661,91.8877,86.6469,86.3124,91.5387
3792.331,88.161,91.8806,86.6428,86.3188,91.5345
3793.295,88.156,91.8728,86.6383,86.3318,91.5293
3794.259,88.1511,91.8651,86.6342,86.3484,91.5228
3795.223,88.1462,91.8583,86.6309,86.3658,91.5148
3796.188,88.1413,91.8529,86.6287,86.3816,91.5053
3797.152,88.1366,91.8492,86.6276,86.3942,91.4943
3798.116,88.1323,91.8472,86.6273,86.4019,91.4824
3799.08,88.1287,91.8469,86.6277,86.4031,91.4701
3800.044,88.1258,91.8479,86.6284,86.396,91.4582
3801.009,88.1238,91.8501,86.6292,86.3796,91.4473
3801.973,88.1222,91.8532,86.6302,86.3539,91.4379
3802.937,88.1208,91.8568,86.6313,86.3207,91.4306
3803.901,88.1194,91.8607,86.6325,86.2829,91.4256
3804.865,88.1178,91.864,86.6336,86.2451,91.4234
3805.83,88.1158,91.866,86.6342,86.2125,91.4241
3806.794,88.1134,91.8658,86.634,86.1888,91.4274
3807.758,88.1106,91.863,86.6328,86.1757,91.4327
3808.722,88.1071,91.8579,86.6308,86.1713,91.439
3809.687,88.1029,91.8516,86.6286,86.1718,91.4451
3810.651,88.098,91.845,86.6266,86.1734,91.4499
3811.615,88.0925,91.8389,86.6252,86.1739,91.4524
3812.579,88.0866,91.8335,86.6241,86.1738,91.4516
3813.544,88.0807,91.8283,86.6229,86.1762,91.4469
3814.508,88.0751,91.8226,86.6206,86.1844,91.438
3815.472,88.0701,91.816,86.6168,86.2002,91.4252
3816.436,88.0658,91.8085,86.6115,86.2221,91.4092
3817.401,88.0621,91.8009,86.6054,86.2449,91.3915
3818.365,88.0589,91.7944,86.5994,86.2622,91.3741
3819.329,88.0561,91.79,86.5945,86.2693,91.3592
3820.293,88.0535,91.7876,86.5912,86.2659,91.3484
3821.258,88.0512,91.7865,86.5893,86.2559,91.3428
3822.222,88.0491,91.7853,86.5879,86.2454,91.3422
3823.186,88.0471,91.7829,86.5864,86.239,91.3454
3824.15,88.0448,91.7789,86.5845,86.2373,91.3511
3825.115,88.0419,91.7737,86.5823,86.2382,91.3578
3826.079,88.0382,91.7681,86.5802,86.238,91.3642
3827.043,88.0335,91.7629,86.5786,86.2337,91.3693
3828.007,88.028,91.7585,86.5776,86.2245,91.3726
3828.971,88.022,91.7548,86.5772,86.2113,91.3739
3829.936,88.0158,91.7516,86.5771,86.1963,91.373
3830.9,88.0096,91.7486,86.577,86.1817,91.3702
3831.864,88.0036,91.7454,86.5766,86.1694,91.3653
3832.828,87.9975,91.7417,86.5757,86.1612,91.3582
3833.792,87.9914,91.7371,86.5741,86.1585,91.3488
3834.757,87.9854,91.7316,86.5715,86.1627,91.3368
3835.721,87.9798,91.7254,86.5681,86.1735,91.3229
3836.685,87.9753,91.7195,86.5642,86.1882,91.3078
3837.649,87.9726,91.7151,86.5606,86.2013,91.2935
3838.614,87.9719,91.7134,86.5582,86.2068,91.2821
3839.578,87.9729,91.7146,86.5574,86.2014,91.2751
3840.542,87.9746,91.7179,86.5579,86.1865,91.2735
3841.506,87.9762,91.7217,86.559,86.1668,91.2767
3842.471,87.9768,91.7245,86.5601,86.1481,91.2838
3843.435,87.9759,91.7253,86.5608,86.134,91.2934
3844.399,87.9734,91.7239,86.5608,86.1248,91.3039
3845.363,87.9693,91.7213,86.5608,86.1167,91.3141
3846.328,87.9639,91.7187,86.5614,86.1035,91.3223
3847.292,87.9573,91.7177,86.5632,86.0789,91.3272
3848.256,87.9498,91.7192,86.5667,86.0394,91.3268
3849.22,87.9421,91.7232,86.5713,85.9867,91.3194
3850.185,87.9349,91.7293,86.576,85.9273,91.3035
3851.149,87.9294,91.737,86.58,85.8694,91.2792
3852.113,87.927,91.7464,86.5833,85.8178,91.2501
3853.077,87.928,91.7575,86.5866,85.7747,91.2232
3854.042,87.9311,91.7671,86.589,85.7462,91.2059
3855.006,87.934,91.7699,86.5885,85.7445,91.2019
3855.97,87.9347,91.7623,86.5831,85.7771,91.209
3856.934,87.9327,91.7453,86.5731,85.8377,91.2221
3857.898,87.9281,91.7236,86.5611,85.9093,91.2364
3858.863,87.9219,91.7021,86.5496,85.9753,91.2482
3859.827,87.9152,91.6844,86.5405,86.0254,91.2555
3860.791,87.9088,91.6718,86.5342,86.0569,91.2576
3861.755,87.9033,91.664,86.5305,86.0722,91.2548
3862.719,87.8989,91.6599,86.5285,86.0755,91.2484
3863.684,87.8951,91.6582,86.5274,86.0701,91.24
3864.648,87.8912,91.6576,86.5268,86.0585,91.2311
3865.612,87.8869,91.6574,86.5261,86.0426,91.2226
3866.576,87.8819,91.6571,86.5253,86.0242,91.2144
3867.541,87.8767,91.6566,86.5244,86.006,91.2063
3868.505,87.872,91.6561,86.5234,85.9901,91.198
3869.469,87.8685,91.6557,86.5226,85.9777,91.1902
3870.433,87.8662,91.6553,86.522,85.9685,91.184
3871.398,87.8648,91.6548,86.5218,85.9611,91.1808
3872.362,87.8634,91.6538,86.5218,85.9542,91.1813
3873.326,87.8615,91.652,86.5217,85.9468,91.1853
3874.29,87.8587,91.6496,86.5215,85.9386,91.1916
3875.255,87.8551,91.6467,86.5211,85.9304,91.1987
3876.219,87.8512,91.6437,86.5204,85.9233,91.205
3877.183,87.8475,91.6406,86.5193,85.9192,91.2091
3878.147,87.8443,91.6374,86.5178,85.9193,91.2103
3879.112,87.8416,91.6345,86.516,85.9228,91.2083
3880.076,87.8392,91.6322,86.5141,85.9264,91.2036
3881.04,87.8368,91.6311,86.5126,85.9249,91.1969
3882.004,87.834,91.6317,86.5121,85.9138,91.1894
3882.969,87.8309,91.6339,86.5126,85.8915,91.1823
3883.933,87.8275,91.6369,86.5137,85.8614,91.1764
3884.897,87.8239,91.6392,86.5146,85.8298,91.1718
3885.861,87.8204,91.6398,86.5145,85.804,91.1685
3886.825,87.8171,91.6378,86.5132,85.7887,91.1661
3887.79,87.8139,91.6335,86.5106,85.7849,91.1641
3888.754,87.8108,91.6278,86.5073,85.7903,91.1623
3889.718,87.8078,91.6216,86.5039,85.8007,91.1605
3890.682,87.8048,91.6158,86.501,85.8119,91.1591
3891.646,87.8017,91.6107,86.4988,85.8212,91.1582
3892.611,87.7983,91.6059,86.4972,85.8273,91.1582
3893.575,87.7943,91.6011,86.4957,85.8304,91.159
3894.539,87.7894,91.5959,86.4943,85.8306,91.16
3895.503,87.7834,91.5902,86.4928,85.8281,91.1602
3896.468,87.7765,91.5845,86.491,85.8232,91.1585
3897.432,87.7692,91.579,86.4889,85.817,91.1536
3898.396,87.7623,91.5741,86.4863,85.8118,91.1447
3899.36,87.7566,91.5703,86.4833,85.8087,91.1315
3900.325,87.7528,91.5682,86.4803,85.8069,91.1154
3901.289,87.751,91.5686,86.4781,85.8022,91.099
3902.253,87.7508,91.5715,86.4775,85.7904,91.0855
3903.217,87.7511,91.5758,86.4787,85.7703,91.0773
3904.182,87.7508,91.5799,86.4809,85.745,91.0753
3905.146,87.7494,91.5822,86.483,85.7194,91.0786
3906.11,87.747,91.5821,86.4845,85.6976,91.0854
3907.074,87.744,91.5796,86.4847,85.6817,91.0935
3908.039,87.7406,91.5753,86.4837,85.6717,91.1014
3909.003,87.737,91.5699,86.4816,85.6669,91.1081
3909.967,87.7333,91.5639,86.4786,85.6663,91.1129
3910.931,87.7295,91.5577,86.4752,85.6684,91.1155
3911.896,87.7255,91.5518,86.4716,85.6716,91.1156
3912.86,87.7214,91.5465,86.4684,85.6749,91.1131
3913.824,87.7176,91.5421,86.4657,85.6776,91.1083
3914.788,87.7144,91.5387,86.4637,85.6795,91.1016
3915.752,87.7118,91.536,86.4623,85.6809,91.0937
3916.717,87.7099,91.5337,86.4615,85.6825,91.0855
3917.681,87.7083,91.5313,86.4607,85.6848,91.0782
3918.645,87.7064,91.5282,86.4596,85.6885,91.0722
3919.609,87.704,91.5242,86.4581,85.6936,91.0677
3920.573,87.701,91.5195,86.4561,85.6995,91.0643
3921.538,87.6976,91.5145,86.4539,85.7049,91.0616
3922.502,87.6941,91.5098,86.4514,85.7088,91.0592
3923.466,87.6908,91.5055,86.449,85.7109,91.0569
3924.43,87.6877,91.5018,86.4466,85.7113,91.0549
3925.395,87.6847,91.4983,86.4442,85.7106,91.0531
3926.359,87.6817,91.4951,86.4418,85.7094,91.0518
3927.323,87.6785,91.4922,86.4396,85.7076,91.0506
3928.287,87.6753,91.4898,86.438,85.7042,91.0491
3929.252,87.6722,91.4884,86.4373,85.698,91.047
3930.216,87.6696,91.4883,86.4376,85.6878,91.0441
3931.18,87.6675,91.4894,86.439,85.6729,91.0406
3932.144,87.6656,91.4911,86.441,85.654,91.0371
3933.109,87.6635,91.4925,86.443,85.6331,91.0345
3934.073,87.6607,91.4928,86.4444,85.613,91.0331
3935.037,87.6569,91.4914,86.4448,85.5962,91.0331
3936.001,87.6523,91.4883,86.444,85.5842,91.0338
3936.966,87.6471,91.484,86.4423,85.5774,91.0344
3937.93,87.6421,91.4793,86.44,85.5751,91.0341
3938.894,87.6375,91.4746,86.4374,85.5766,91.0323
3939.858,87.6335,91.4703,86.4347,85.5807,91.0288
3940.823,87.6302,91.4666,86.4321,85.5862,91.0241
3941.787,87.6272,91.4632,86.4296,85.5914,91.0189
3942.751,87.6241,91.46,86.4273,85.5952,91.0138
3943.715,87.6208,91.4571,86.4252,85.597,91.0091
3944.679,87.6175,91.4542,86.4234,85.5966,91.005
3945.644,87.6144,91.4517,86.4218,85.5944,91.0012
3946.608,87.6117,91.4498,86.4204,85.5903,90.9974
3947.572,87.6097,91.4486,86.4194,85.5844,90.9936
3948.536,87.6081,91.4481,86.4188,85.5762,90.9898
3949.5,87.6066,91.4482,86.4185,85.5652,90.9865
3950.465,87.6047,91.4487,86.4185,85.5516,90.984
3951.429,87.6023,91.4493,86.4188,85.5361,90.9824
3952.393,87.5993,91.4496,86.4193,85.5202,90.9816
3953.357,87.5961,91.4496,86.4197,85.5055,90.9812
3954.322,87.5927,91.449,86.42,85.4933,90.9807
3955.286,87.5893,91.4477,86.4202,85.4844,90.9795
3956.25,87.5859,91.4458,86.4199,85.4785,90.9776
3957.214,87.5823,91.4433,86.4194,85.4745,90.9749
3958.179,87.5786,91.4404,86.4185,85.471,90.9716
3959.143,87.5746,91.4374,86.4175,85.4662,90.9678
3960.107,87.5706,91.4345,86.4164,85.4596,90.9638
3961.071,87.5667,91.4318,86.4152,85.4511,90.9597
3962.036,87.5632,91.4293,86.414,85.4413,90.9557
3963,87.5599,91.4268,86.4127,85.4315,90.9519
3963.964,87.5568,91.4242,86.4112,85.4226,90.9483
3964.928,87.5536,91.4213,86.4094,85.4153,90.9451
3965.893,87.55,91.418,86.4076,85.4098,90.9421
3966.857,87.5461,91.4144,86.4056,85.4058,90.9393
3967.821,87.5421,91.4106,86.4037,85.4029,90.9363
3968.785,87.5381,91.4069,86.4019,85.4011,90.933
3969.75,87.5345,91.4035,86.4002,85.3997,90.9291
3970.714,87.5312,91.4002,86.3985,85.3984,90.9248
3971.678,87.5281,91.3971,86.397,85.3963,90.9202
3972.642,87.5249,91.3942,86.3955,85.3927,90.9158
3973.606,87.5216,91.3914,86.3941,85.3869,90.9116
3974.571,87.518,91.3888,86.3928,85.3788,90.908
3975.535,87.5144,91.3864,86.3917,85.3688,90.9047
3976.499,87.511,91.3842,86.3908,85.3579,90.9016
3977.463,87.5081,91.3822,86.39,85.3473,90.8985
3978.427,87.5056,91.3802,86.3892,85.3378,90.8951
3979.392,87.5032,91.3782,86.3883,85.3299,90.8915
3980.356,87.5008,91.376,86.3873,85.3232,90.8879
3981.32,87.4978,91.3735,86.3862,85.3171,90.8843
3982.284,87.4943,91.3708,86.3849,85.3108,90.8806
3983.249,87.4905,91.3679,86.3837,85.3042,90.877
3984.213,87.4865,91.3649,86.3825,85.2974,90.8732
3985.177,87.4826,91.3618,86.3812,85.2911,90.8691
3986.141,87.4789,91.3586,86.3798,85.2859,90.8648
3987.106,87.4755,91.3554,86.3781,85.282,90.8602
3988.07,87.4721,91.3521,86.3762,85.2792,90.8557
3989.034,87.4686,91.3489,86.3742,85.277,90.8514
3989.998,87.4649,91.346,86.3721,85.2744,90.8474
3990.963,87.4612,91.3433,86.3701,85.2709,90.8437
3991.927,87.4577,91.3412,86.3685,85.2664,90.8403
3992.891,87.4545,91.3393,86.3671,85.2609,90.8369
3993.855,87.4516,91.3377,86.366,85.2547,90.8337
3994.82,87.4487,91.336,86.3651,85.2481,90.8305
